mrdDt,A3122129006,precipitation,humidity,rainy,temperature,wind direction,wind speed
2022-06-29 06,0.903,1,90,0.4,26,180,2
2022-06-29 07,0.874,5,85,0.1,26,185,2
2022-06-29 08,0.857,0,85,0,26,186,2
2022-06-29 09,0.99,0,85,0,27,187,4
2022-06-29 10,1.421,1,85,1.1,27,205,4
2022-06-29 11,1.146,1,90,1.2,27,209,3
2022-06-29 12,1.445,5,85,0.2,28,194,3
2022-06-29 13,1.327,1,90,0.7,27,193,3
2022-06-29 14,1.511,1,85,0.6,26,193,3
2022-06-29 15,1.47,1,90,1.2,26,183,3
2022-06-29 16,1.809,0,90,0,26,171,2
2022-06-29 17,1.426,1,90,0.5,26,221,1
2022-06-29 18,1.254,5,90,0.1,26,213,1
2022-06-29 19,1.562,0,90,0,26,257,1
2022-06-29 20,1.187,0,90,0,26,212,1
2022-06-29 21,1.182,1,90,0.4,26,220,1
2022-06-29 22,1.132,0,90,0,26,230,0
2022-06-29 23,0.844,1,90,0.3,26,221,1
2022-06-30 00,1.052,1,90,0.5,26,247,1
2022-06-30 01,0.882,1,90,0.3,26,221,1
2022-06-30 02,0.884,1,90,0.3,25,214,1
2022-06-30 03,0.877,1,95,0.3,25,191,0
2022-06-30 04,0.71,0,95,0,25,205,0
2022-06-30 05,0.89,0,90,0,25,268,0
2022-06-30 06,0.878,0,90,0,26,243,1
2022-06-30 07,1.004,0,85,0,26,197,0
2022-06-30 08,1.232,0,80,0,28,188,1
2022-06-30 09,1.523,0,75,0,28,139,2
2022-06-30 10,1.766,0,75,0,29,134,1
2022-06-30 11,1.196,0,75,0,29,168,1
2022-06-30 12,2.276,0,70,0,30,251,1
2022-06-30 13,1.922,0,65,0,31,191,1
2022-06-30 14,2.391,0,65,0,30,179,1
2022-06-30 15,3.386,0,65,0,31,229,1
2022-06-30 16,3.691,0,70,0,30,150,2
2022-06-30 17,3.62,0,75,0,28,160,2
2022-06-30 18,2.3,0,80,0,28,154,1
2022-06-30 19,3.601,0,80,0,27,196,0
2022-06-30 20,1.903,0,80,0,26,267,0
2022-06-30 21,1.597,0,85,0,26,150,1
2022-06-30 22,1.659,0,85,0,26,154,0
2022-06-30 23,1.336,0,90,0,26,140,1
2022-07-01 00,1.402,0,90,0,25,176,1
2022-07-01 01,1.289,0,90,0,25,181,1
2022-07-01 02,1.148,0,90,0,25,185,1
2022-07-01 03,1.193,0,90,0,25,218,1
2022-07-01 04,0.94,0,90,0,25,277,1
2022-07-01 05,0.936,0,95,0,25,295,1
2022-07-01 06,1.063,0,90,0,26,293,0
2022-07-01 07,1.302,0,80,0,27,141,0
2022-07-01 08,1.351,0,75,0,29,112,1
2022-07-01 09,1.928,0,70,0,30,66,1
2022-07-01 10,2.379,0,65,0,30,155,2
2022-07-01 11,2.179,0,60,0,31,102,2
2022-07-01 12,4.123,0,65,0,31,118,2
2022-07-01 13,2.774,0,65,0,31,126,1
2022-07-01 14,3.572,0,60,0,31,181,1
2022-07-01 15,4.153,0,55,0,31,284,0
2022-07-01 16,2.817,0,60,0,31,223,0
2022-07-01 17,3.579,0,60,0,30,259,1
2022-07-01 18,1.997,0,70,0,29,215,1
2022-07-01 19,2.014,0,75,0,27,143,0
2022-07-01 20,1.706,0,85,0,26,242,1
2022-07-01 21,1.44,0,85,0,25,12,0
2022-07-01 22,1.522,0,90,0,25,341,0
2022-07-01 23,1.212,0,90,0,24,306,1
2022-07-02 00,1.101,0,90,0,24,302,1
2022-07-02 01,1.192,0,90,0,23,314,1
2022-07-02 02,0.825,0,90,0,23,320,1
2022-07-02 03,0.817,0,95,0,23,307,0
2022-07-02 04,0.832,0,90,0,22,306,1
2022-07-02 05,1.044,0,95,0,23,303,1
2022-07-02 06,0.808,0,85,0,24,297,0
2022-07-02 07,1.054,0,75,0,27,293,0
2022-07-02 08,1.178,0,65,0,29,66,0
2022-07-02 09,1.558,0,55,0,31,85,1
2022-07-02 10,2.213,0,55,0,31,66,1
2022-07-02 11,1.885,0,50,0,33,21,1
2022-07-02 12,2.454,0,50,0,33,57,2
2022-07-02 13,2.315,0,50,0,33,61,2
2022-07-02 14,1.897,0,45,0,34,18,2
2022-07-02 15,2.497,0,45,0,34,38,1
2022-07-02 16,2.677,0,45,0,33,74,2
2022-07-02 17,3.08,0,40,0,33,75,1
2022-07-02 18,3.568,0,50,0,32,174,1
2022-07-02 19,1.525,0,65,0,29,129,1
2022-07-02 20,1.385,0,70,0,27,205,1
2022-07-02 21,1.542,0,75,0,26,208,1
2022-07-02 22,1.326,0,80,0,25,178,1
2022-07-02 23,1.014,0,80,0,25,292,1
2022-07-03 00,1.123,0,80,0,25,313,0
2022-07-03 01,1.049,0,85,0,25,304,1
2022-07-03 02,1.151,0,80,0,25,308,1
2022-07-03 03,0.966,5,85,0.1,25,316,1
2022-07-03 04,0.917,0,85,0,24,306,1
2022-07-03 05,0.872,0,85,0,24,307,1
2022-07-03 06,0.913,0,75,0,26,316,1
2022-07-03 07,0.847,0,70,0,27,0,1
2022-07-03 08,0.837,0,60,0,29,26,0
2022-07-03 09,1.704,0,55,0,30,35,1
2022-07-03 10,2.514,0,50,0,31,115,1
2022-07-03 11,1.186,0,50,0,33,75,1
2022-07-03 12,2.595,0,50,0,32,140,1
2022-07-03 13,2.258,0,50,0,33,128,1
2022-07-03 14,2.083,0,50,0,33,340,0
2022-07-03 15,1.789,0,50,0,33,131,2
2022-07-03 16,1.941,0,55,0,32,132,1
2022-07-03 17,2.316,0,55,0,31,162,1
2022-07-03 18,1.93,0,60,0,30,186,1
2022-07-03 19,1.666,0,65,0,29,149,1
2022-07-03 20,1.437,0,70,0,28,317,0
2022-07-03 21,1.392,0,75,0,28,179,1
2022-07-03 22,0.68,0,65,0,29,175,1
2022-07-03 23,0.98,0,70,0,28,185,1
2022-07-04 00,1.285,0,75,0,28,180,1
2022-07-04 01,1.125,5,75,0.2,28,40,1
2022-07-04 02,0.785,0,80,0,26,197,1
2022-07-04 03,1.037,1,85,0.3,26,322,0
2022-07-04 04,1.018,0,90,0,25,268,0
2022-07-04 05,0.861,0,90,0,25,249,1
2022-07-04 06,0.839,1,90,0.7,25,308,1
2022-07-04 07,1.075,5,90,0.1,26,316,1
2022-07-04 08,1.591,5,85,0.1,27,33,1
2022-07-04 09,2.37,5,75,0.1,28,350,1
2022-07-04 10,2.153,0,75,0,28,308,1
2022-07-04 11,1.851,0,70,0,29,118,1
2022-07-04 12,1.902,0,65,0,30,245,0
2022-07-04 13,2.455,0,65,0,30,198,0
2022-07-04 14,2.385,0,60,0,31,131,1
2022-07-04 15,3.74,0,60,0,31,167,2
2022-07-04 16,4.13,0,60,0,31,175,2
2022-07-04 17,2.688,0,60,0,31,188,2
2022-07-04 18,1.833,0,65,0,29,190,2
2022-07-04 19,1.787,0,70,0,28,225,2
2022-07-04 20,1.378,0,80,0,27,231,1
2022-07-04 21,1.432,0,80,0,27,286,0
2022-07-04 22,1.629,0,80,0,26,291,1
2022-07-04 23,1.234,0,85,0,26,309,1
2022-07-05 00,1.273,0,90,0,25,296,1
2022-07-05 01,1.379,0,85,0,25,317,2
2022-07-05 02,1.044,0,85,0,26,307,1
2022-07-05 03,1.004,0,85,0,25,304,1
2022-07-05 04,1.302,0,90,0,25,294,1
2022-07-05 05,0.994,0,85,0,25,337,1
2022-07-05 06,1.002,0,85,0,26,302,1
2022-07-05 07,1.33,0,75,0,28,8,1
2022-07-05 08,1.873,0,65,0,30,3,1
2022-07-05 09,1.696,0,65,0,31,58,0
2022-07-05 10,2.321,0,60,0,32,327,0
2022-07-05 11,1.82,0,60,0,32,213,0
2022-07-05 12,1.998,0,55,0,33,185,2
2022-07-05 13,1.936,0,55,0,33,176,4
2022-07-05 14,1.749,0,60,0,33,175,4
2022-07-05 15,1.737,0,60,0,32,179,4
2022-07-05 16,1.632,0,65,0,30,176,4
2022-07-05 17,1.598,1,70,0.7,29,182,3
2022-07-05 18,1.363,1,80,0.5,27,196,1
2022-07-05 19,1.93,1,85,1,27,292,0
2022-07-05 20,1.503,0,90,0,27,235,1
2022-07-05 21,1.162,0,90,0,26,284,1
2022-07-05 22,1.317,0,90,0,26,251,1
2022-07-05 23,1.018,0,90,0,26,204,1
2022-07-06 00,1.08,0,90,0,26,224,0
2022-07-06 01,1.325,0,90,0,26,237,1
2022-07-06 02,1.082,0,90,0,26,255,1
2022-07-06 03,1.219,0,90,0,26,156,0
2022-07-06 04,0.984,0,90,0,26,304,1
2022-07-06 05,0.961,0,90,0,26,42,1
2022-07-06 06,0.984,0,85,0,26,176,0
2022-07-06 07,1.192,0,80,0,28,16,1
2022-07-06 08,1.413,0,75,0,30,80,0
2022-07-06 09,1.587,0,70,0,30,159,1
2022-07-06 10,1.899,0,70,0,31,200,2
2022-07-06 11,2.796,0,65,0,32,193,3
2022-07-06 12,4.028,1,65,0.6,32,184,3
2022-07-06 13,5.331,0,60,0,32,188,3
2022-07-06 14,4.75,0,60,0,33,176,3
2022-07-06 15,3.756,0,65,0,32,195,4
2022-07-06 16,3.703,0,65,0,31,188,4
2022-07-06 17,3.717,0,65,0,31,186,3
2022-07-06 18,2.354,0,70,0,30,157,2
2022-07-06 19,3.171,0,75,0,29,155,2
2022-07-06 20,1.834,0,75,0,29,161,2
2022-07-06 21,1.487,0,80,0,28,158,1
2022-07-06 22,1.538,0,80,0,28,165,1
2022-07-06 23,1.22,0,85,0,28,139,1
2022-07-07 00,1.179,0,85,0,28,138,2
2022-07-07 01,1.735,0,85,0,28,164,2
2022-07-07 02,1.051,0,85,0,28,154,1
2022-07-07 03,1.201,0,85,0,27,175,1
2022-07-07 04,0.974,0,85,0,27,134,1
2022-07-07 05,0.898,0,85,0,27,90,0
2022-07-07 06,0.899,0,80,0,28,142,1
2022-07-07 07,1.226,0,75,0,29,157,2
2022-07-07 08,1.241,0,70,0,30,177,3
2022-07-07 09,1.545,0,70,0,31,179,3
2022-07-07 10,2.039,0,65,0,32,177,4
2022-07-07 11,2.682,0,65,0,32,180,4
2022-07-07 12,3.831,0,65,0,31,181,5
2022-07-07 13,4.363,0,65,0,31,196,4
2022-07-07 14,4.88,0,70,0,31,195,4
2022-07-07 15,6.246,0,75,0,30,191,4
2022-07-07 16,5.641,0,75,0,30,189,3
2022-07-07 17,4.048,0,80,0,29,181,3
2022-07-07 18,4.472,0,80,0,29,189,3
2022-07-07 19,0.71,0,80,0,29,195,2
2022-07-07 20,0.925,0,85,0,28,174,2
2022-07-07 21,0.599,0,85,0,28,175,2
2022-07-07 22,0.664,0,85,0,28,178,2
2022-07-07 23,0.617,0,80,0,28,198,2
2022-07-08 00,0.55,0,85,0,28,173,2
2022-07-08 01,0.553,0,80,0,28,196,2
2022-07-08 02,0.53,0,80,0,28,210,2
2022-07-08 03,0.463,0,80,0,28,214,1
2022-07-08 04,0.423,0,80,0,28,235,2
2022-07-08 05,0.407,1,85,0.3,28,226,2
2022-07-08 06,0.407,1,90,0.5,27,231,1
2022-07-08 07,1.511,1,90,3.6,27,241,3
2022-07-08 08,3.849,0,90,0,27,215,3
2022-07-08 09,2.29,0,85,0,28,218,2
2022-07-08 10,2.269,0,85,0,29,218,2
2022-07-08 11,2.151,1,80,0.3,30,212,3
2022-07-08 12,2.423,1,80,0.6,29,207,2
2022-07-08 13,1.905,1,80,0.9,29,219,2
2022-07-08 14,1.832,1,80,0.5,30,245,2
2022-07-08 15,3.464,1,75,5.6,29,0,1
2022-07-08 16,1.969,1,75,0.3,30,264,1
2022-07-08 17,1.333,0,70,0,30,329,1
2022-07-08 18,1.218,0,75,0,30,316,0
2022-07-08 19,1.694,0,80,0,28,293,1
2022-07-08 20,3.452,0,85,0,27,294,1
2022-07-08 21,1.987,0,90,0,26,338,1
2022-07-08 22,1.66,0,90,0,26,288,1
2022-07-08 23,1.407,0,90,0,25,279,1
2022-07-09 00,1.641,0,90,0,25,284,2
2022-07-09 01,1.248,0,90,0,24,284,1
2022-07-09 02,1.338,0,85,0,24,278,2
2022-07-09 03,1.324,0,85,0,24,269,1
2022-07-09 04,1.114,0,85,0,23,306,1
2022-07-09 05,1.278,0,85,0,23,304,1
2022-07-09 06,1.053,0,75,0,25,309,1
2022-07-09 07,1.27,0,65,0,28,332,2
2022-07-09 08,1.494,0,60,0,29,347,3
2022-07-09 09,1.949,0,60,0,30,321,3
2022-07-09 10,2.518,0,55,0,31,343,3
2022-07-09 11,1.696,0,55,0,32,332,2
2022-07-09 12,2.405,0,50,0,33,319,2
2022-07-09 13,2.469,0,50,0,33,316,2
2022-07-09 14,3.059,0,50,0,33,285,4
2022-07-09 15,2.555,0,55,0,33,287,4
2022-07-09 16,2.929,0,50,0,33,322,3
2022-07-09 17,2.881,0,55,0,33,318,3
2022-07-09 18,1.987,0,55,0,31,299,2
2022-07-09 19,3.042,0,65,0,29,279,2
2022-07-09 20,1.644,0,70,0,28,286,1
2022-07-09 21,1.619,0,75,0,27,220,0
2022-07-09 22,1.389,0,75,0,27,155,0
2022-07-09 23,1.03,0,80,0,26,272,0
2022-07-10 00,1.215,0,80,0,26,324,1
2022-07-10 01,0.876,0,85,0,26,316,1
2022-07-10 02,1.046,0,85,0,25,340,1
2022-07-10 03,0.938,0,90,0,25,310,0
2022-07-10 04,0.984,0,85,0,25,304,1
2022-07-10 05,0.852,0,90,0,25,322,1
2022-07-10 06,0.883,0,80,0,26,303,1
2022-07-10 07,1.083,0,75,0,28,357,1
2022-07-10 08,1.068,0,70,0,30,100,1
2022-07-10 09,1.091,0,60,0,31,110,2
2022-07-10 10,1.506,0,65,0,31,201,2
2022-07-10 11,1.306,0,60,0,31,195,3
2022-07-10 12,1.8,0,60,0,32,177,3
2022-07-10 13,1.653,0,60,0,33,192,3
2022-07-10 14,1.802,0,60,0,33,188,3
2022-07-10 15,1.534,0,65,0,31,204,5
2022-07-10 16,3.315,0,70,0,31,187,4
2022-07-10 17,3.24,0,65,0,30,189,4
2022-07-10 18,1.482,0,70,0,28,190,3
2022-07-10 19,1.447,0,75,0,27,174,2
2022-07-10 20,1.261,0,80,0,27,167,1
2022-07-10 21,1.148,0,80,0,27,169,1
2022-07-10 22,0.769,0,80,0,26,157,1
2022-07-10 23,1.148,0,80,0,26,197,1
2022-07-11 00,1.133,0,80,0,26,200,1
2022-07-11 01,1.157,0,80,0,26,166,1
2022-07-11 02,1.506,1,85,0.7,26,136,1
2022-07-11 03,0.885,1,90,1.2,26,57,0
2022-07-11 04,0.777,1,90,1.5,26,115,1
2022-07-11 05,1.083,1,90,2.1,25,53,1
2022-07-11 06,0.765,1,95,2,25,46,1
2022-07-11 07,1.139,1,95,1.8,25,76,1
2022-07-11 08,1.186,1,90,1.1,25,14,1
2022-07-11 09,1.726,1,90,0.5,25,42,2
2022-07-11 10,1.482,5,90,0.1,26,63,2
2022-07-11 11,1.056,0,85,0,26,44,2
2022-07-11 12,1.554,0,80,0,28,51,2
2022-07-11 13,1.801,0,70,0,29,52,1
2022-07-11 14,1.523,0,65,0,30,117,1
2022-07-11 15,1.583,0,70,0,30,167,2
2022-07-11 16,1.671,0,75,0,29,192,3
2022-07-11 17,1.411,0,75,0,29,211,2
2022-07-11 18,0.968,0,75,0,28,231,1
2022-07-11 19,1.183,0,85,0,27,174,1
2022-07-11 20,1.057,0,85,0,27,205,1
2022-07-11 21,1.05,0,85,0,27,185,1
2022-07-11 22,1.169,0,90,0,27,208,1
2022-07-11 23,0.921,0,90,0,26,198,0
2022-07-12 00,1.279,0,90,0,27,312,1
2022-07-12 01,1.208,0,90,0,26,129,0
2022-07-12 02,1.13,0,90,0,26,265,0
2022-07-12 03,0.856,0,90,0,26,29,0
2022-07-12 04,1.077,0,90,0,26,48,1
2022-07-12 05,1.071,0,90,0,27,81,0
2022-07-12 06,0.864,5,85,0.2,27,141,1
2022-07-12 07,1.046,1,85,1.4,26,158,3
2022-07-12 08,1.2,0,80,0,26,182,2
2022-07-12 09,1.116,0,75,0,27,210,1
2022-07-12 10,1.273,0,75,0,27,203,3
2022-07-12 11,1.089,0,70,0,28,191,2
2022-07-12 12,1.56,0,65,0,29,202,2
2022-07-12 13,0.532,0,65,0,29,181,2
2022-07-12 14,0.539,0,65,0,29,206,3
2022-07-12 15,0.69,0,65,0,29,209,3
2022-07-12 16,0.727,0,65,0,28,195,3
2022-07-12 17,0.7,0,70,0,27,201,3
2022-07-12 18,0.823,0,70,0,27,200,2
2022-07-12 19,3.442,0,70,0,26,186,2
2022-07-12 20,2.298,0,75,0,25,193,1
2022-07-12 21,1.404,0,80,0,25,188,1
2022-07-12 22,1.387,0,80,0,25,173,1
2022-07-12 23,1.09,0,80,0,25,153,1
2022-07-13 00,1.112,0,80,0,25,213,1
2022-07-13 01,1.115,0,80,0,25,122,1
2022-07-13 02,1.125,0,80,0,24,195,1
2022-07-13 03,0.861,0,85,0,24,297,1
2022-07-13 04,0.91,0,85,0,24,183,1
2022-07-13 05,0.841,0,85,0,24,281,1
2022-07-13 06,0.699,0,85,0,25,35,0
2022-07-13 07,1.118,0,75,0,26,77,0
2022-07-13 08,1.605,0,70,0,26,92,1
2022-07-13 09,1.844,0,70,0,27,169,1
2022-07-13 10,2.079,0,70,0,27,202,2
2022-07-13 11,1.931,0,70,0,27,182,3
2022-07-13 12,2.404,0,75,0,27,168,3
2022-07-13 13,1.954,0,70,0,27,159,2
2022-07-13 14,2.829,0,75,0,26,158,2
2022-07-13 15,4.603,0,75,0,26,136,2
2022-07-13 16,2.654,0,75,0,26,160,2
2022-07-13 17,2.439,0,75,0,26,169,1
2022-07-13 18,1.887,0,80,0,26,131,1
2022-07-13 19,1.935,0,80,0,26,153,1
2022-07-13 20,1.442,5,80,0.1,26,201,1
2022-07-13 21,1.056,0,85,0,25,185,1
2022-07-13 22,1.365,0,85,0,25,272,0
2022-07-13 23,1.162,0,85,0,25,278,1
2022-07-14 00,1.097,0,85,0,25,323,1
2022-07-14 01,0.979,0,85,0,26,306,0
2022-07-14 02,0.83,0,90,0,25,226,0
2022-07-14 03,0.795,1,90,1.3,25,346,1
2022-07-14 04,0.806,5,90,0.1,26,277,1
2022-07-14 05,0.78,1,90,0.8,26,243,1
2022-07-14 06,0.909,1,90,7.6,26,303,2
2022-07-14 07,1.239,1,90,2.9,27,259,2
2022-07-14 08,1.638,0,85,0,29,236,3
2022-07-14 09,1.788,0,75,0,31,253,3
2022-07-14 10,2.034,0,65,0,31,272,4
2022-07-14 11,1.478,0,60,0,32,271,3
2022-07-14 12,3.117,0,60,0,32,287,4
2022-07-14 13,3.701,0,55,0,33,312,4
2022-07-14 14,3.683,0,55,0,34,305,4
2022-07-14 15,4.763,0,50,0,34,313,3
2022-07-14 16,5.839,0,50,0,33,302,4
2022-07-14 17,2.667,0,55,0,32,307,3
2022-07-14 18,3.091,0,55,0,31,332,3
2022-07-14 19,3.734,0,65,0,29,329,2
2022-07-14 20,2.111,0,70,0,28,295,2
2022-07-14 21,1.798,0,70,0,28,325,1
2022-07-14 22,1.458,0,70,0,27,272,1
2022-07-14 23,1.352,0,70,0,27,295,1
2022-07-15 00,1.345,0,75,0,27,291,2
2022-07-15 01,1.216,0,75,0,26,283,1
2022-07-15 02,0.839,0,75,0,26,277,1
2022-07-15 03,1.046,0,75,0,25,303,2
2022-07-15 04,1.09,0,75,0,25,352,1
2022-07-15 05,0.828,0,75,0,25,337,2
2022-07-15 06,1.168,0,70,0,26,320,1
2022-07-15 07,1.075,0,65,0,27,346,1
2022-07-15 08,1.49,0,55,0,29,291,1
2022-07-15 09,2.298,0,55,0,31,271,2
2022-07-15 10,2.722,0,55,0,31,230,1
2022-07-15 11,3.731,0,45,0,32,280,3
2022-07-15 12,5.531,0,45,0,33,235,2
2022-07-15 13,4.692,0,50,0,32,232,2
2022-07-15 14,4.979,0,50,0,32,237,2
2022-07-15 15,5.929,0,60,0,32,233,2
2022-07-15 16,4.319,0,50,0,32,253,1
2022-07-15 17,5.445,0,55,0,32,208,2
2022-07-15 18,4.397,0,65,0,30,210,2
2022-07-15 19,4.8,0,70,0,28,243,1
2022-07-15 20,2.514,0,75,0,27,267,1
2022-07-15 21,1.82,0,75,0,26,282,1
2022-07-15 22,1.657,0,75,0,26,281,1
2022-07-15 23,1.482,0,75,0,25,288,1
2022-07-16 00,1.308,0,80,0,24,298,1
2022-07-16 01,1.497,0,85,0,24,304,2
2022-07-16 02,1.024,0,80,0,24,317,2
2022-07-16 03,1.001,0,80,0,23,305,1
2022-07-16 04,1.158,0,85,0,22,317,1
2022-07-16 05,1.329,0,85,0,22,322,1
2022-07-16 06,0.986,0,75,0,24,11,0
2022-07-16 07,1.125,0,65,0,26,343,2
2022-07-16 08,1.549,0,60,0,28,343,2
2022-07-16 09,1.502,0,50,0,30,314,1
2022-07-16 10,2.362,0,50,0,32,267,2
2022-07-16 11,1.999,0,45,0,32,313,3
2022-07-16 12,2.366,0,45,0,33,301,2
2022-07-16 13,2.174,0,40,0,32,299,3
2022-07-16 14,2.506,0,45,0,32,296,3
2022-07-16 15,3.8,0,40,0,33,299,2
2022-07-16 16,3.719,0,45,0,33,280,4
2022-07-16 17,4.435,0,50,0,31,283,3
2022-07-16 18,3.477,0,50,0,30,282,3
2022-07-16 19,3.153,0,60,0,28,275,2
2022-07-16 20,1.953,0,55,0,28,314,3
2022-07-16 21,1.9,0,65,0,26,288,3
2022-07-16 22,1.486,0,65,0,26,285,2
2022-07-16 23,1.476,0,65,0,25,290,2
2022-07-17 00,1.636,0,70,0,25,292,2
2022-07-17 01,1.456,0,75,0,24,254,1
2022-07-17 02,1.5,0,75,0,24,278,2
2022-07-17 03,1.243,0,75,0,24,275,2
2022-07-17 04,1.331,0,80,0,23,273,1
2022-07-17 05,1.352,0,80,0,23,254,0
2022-07-17 06,1,0,80,0,24,277,1
2022-07-17 07,1.197,0,80,0,25,236,1
2022-07-17 08,1.065,0,70,0,27,256,1
2022-07-17 09,1.141,0,60,0,28,282,3
2022-07-17 10,1.425,0,60,0,30,252,3
2022-07-17 11,1.446,0,60,0,29,278,3
2022-07-17 12,1.488,0,55,0,29,270,3
2022-07-17 13,1.616,0,55,0,30,251,2
2022-07-17 14,1.861,0,55,0,30,281,2
2022-07-17 15,2.522,5,60,0.2,30,246,2
2022-07-17 16,3.921,0,65,0,29,239,2
2022-07-17 17,2.615,0,70,0,28,222,3
2022-07-17 18,1.486,0,75,0,28,220,2
2022-07-17 19,1.902,5,80,0.1,27,204,2
2022-07-17 20,1.46,1,80,0.4,27,228,1
2022-07-17 21,1.745,1,90,0.8,26,177,1
2022-07-17 22,1.422,1,90,0.7,26,227,1
2022-07-17 23,1.226,0,90,0,25,8,0
2022-07-18 00,1.608,1,90,0.6,25,205,0
2022-07-18 01,1.743,1,90,1.3,24,345,2
2022-07-18 02,1.51,5,90,0.2,24,350,1
2022-07-18 03,1.381,1,95,13.9,23,343,1
2022-07-18 04,1.605,1,95,16.799999,22,21,2
2022-07-18 05,1.453,1,95,18.299999,22,56,2
2022-07-18 06,1.24,1,95,6.9,22,72,2
2022-07-18 07,1.385,1,95,2.9,22,88,2
2022-07-18 08,1.294,1,95,10.4,22,88,2
2022-07-18 09,1.427,1,95,1.5,23,56,2
2022-07-18 10,1.843,1,95,0.5,22,119,2
2022-07-18 11,1.877,1,95,0.8,23,131,1
2022-07-18 12,1.778,1,90,0.7,23,129,1
2022-07-18 13,1.137,1,95,1.2,23,66,1
2022-07-18 14,1.606,1,90,1.1,24,87,1
2022-07-18 15,1.782,5,90,0.2,24,60,1
2022-07-18 16,1.634,5,90,0.1,23,96,1
2022-07-18 17,1.146,0,90,0,24,94,1
2022-07-18 18,0.945,0,90,0,24,114,1
2022-07-18 19,3.514,1,90,0.4,24,72,1
2022-07-18 20,2.143,1,95,14,23,34,1
2022-07-18 21,1.623,1,95,2.3,23,335,0
2022-07-18 22,1.371,1,95,0.3,23,75,0
2022-07-18 23,1.404,5,95,0.1,24,329,0
2022-07-19 00,1.429,0,95,0,24,14,0
2022-07-19 01,1.371,5,95,0.1,24,352,1
2022-07-19 02,1.249,5,95,0.1,24,130,0
2022-07-19 03,1.129,0,95,0,24,259,1
2022-07-19 04,1.169,0,95,0,24,316,0
2022-07-19 05,1.223,0,95,0,24,254,1
2022-07-19 06,1.077,0,90,0,26,277,1
2022-07-19 07,1.15,0,90,0,27,289,2
2022-07-19 08,1.397,0,75,0,27,296,3
2022-07-19 09,1.927,0,65,0,29,299,3
2022-07-19 10,2.176,0,60,0,31,319,3
2022-07-19 11,1.848,0,55,0,31,326,3
2022-07-19 12,0.429,0,55,0,32,294,3
2022-07-19 13,2.965,0,50,0,32,283,3
2022-07-19 14,1.346,0,50,0,32,300,4
2022-07-19 15,3.496,0,45,0,33,299,3
2022-07-19 16,1.696,0,45,0,33,292,3
2022-07-19 17,1.701,0,50,0,31,270,3
2022-07-19 18,1.545,0,60,0,29,273,2
2022-07-19 19,2.995,0,65,0,27,259,2
2022-07-19 20,2.069,0,70,0,26,276,2
2022-07-19 21,2.034,0,75,0,26,277,2
2022-07-19 22,1.68,0,75,0,25,267,2
2022-07-19 23,1.086,0,75,0,25,277,2
2022-07-20 00,1.406,0,75,0,25,277,2
2022-07-20 01,1.329,0,80,0,24,243,1
2022-07-20 02,1.394,0,80,0,24,262,2
2022-07-20 03,1.174,0,85,0,23,265,1
2022-07-20 04,1.216,0,90,0,22,343,0
2022-07-20 05,1.239,0,90,0,22,165,0
2022-07-20 06,1.009,0,85,0,24,143,0
2022-07-20 07,1.364,0,70,0,27,359,2
2022-07-20 08,1.811,0,65,0,28,67,1
2022-07-20 09,1.603,0,60,0,29,40,1
2022-07-20 10,1.849,0,55,0,31,153,1
2022-07-20 11,1.542,0,60,0,31,200,1
2022-07-20 12,1.782,0,50,0,31,189,1
2022-07-20 13,1.908,0,55,0,32,206,2
2022-07-20 14,2.462,0,50,0,32,208,2
2022-07-20 15,3.203,0,50,0,32,211,3
2022-07-20 16,2.183,0,50,0,32,208,3
2022-07-20 17,1.737,0,60,0,30,188,2
2022-07-20 18,1.862,0,65,0,29,195,2
2022-07-20 19,1.868,1,70,0.5,28,197,2
2022-07-20 20,1.444,1,75,0.5,27,206,1
2022-07-20 21,1.304,0,75,0,27,216,1
2022-07-20 22,1.365,0,80,0,26,207,1
2022-07-20 23,1.361,0,80,0,26,158,1
2022-07-21 00,1.445,1,85,4.3,25,218,1
2022-07-21 01,1.343,1,90,1.2,25,4,1
2022-07-21 02,1.346,1,95,0.8,24,42,1
2022-07-21 03,1.311,1,90,1.9,24,338,0
2022-07-21 04,1.304,1,90,1.7,23,346,1
2022-07-21 05,1.279,1,90,0.6,23,347,1
2022-07-21 06,1.171,1,95,0.8,24,355,1
2022-07-21 07,1.362,0,90,0,25,226,1
2022-07-21 08,1.584,0,85,0,28,230,4
2022-07-21 09,1.721,0,70,0,29,227,4
2022-07-21 10,2.442,0,65,0,30,232,4
2022-07-21 11,2.135,0,65,0,30,253,4
2022-07-21 12,2.583,0,70,0,29,258,4
2022-07-21 13,3.156,0,65,0,30,278,5
2022-07-21 14,1.874,0,60,0,29,287,5
2022-07-21 15,2.04,0,60,0,28,306,5
2022-07-21 16,2.157,0,60,0,27,303,5
2022-07-21 17,1.835,0,60,0,27,309,5
2022-07-21 18,0.946,0,65,0,26,303,4
2022-07-21 19,2.277,0,65,0,26,309,3
2022-07-21 20,1.338,0,75,0,24,280,1
2022-07-21 21,1.345,0,80,0,23,223,1
2022-07-21 22,1.321,0,80,0,24,222,1
2022-07-21 23,0.855,0,75,0,24,296,2
2022-07-22 00,1.179,0,75,0,24,293,2
2022-07-22 01,1.171,0,75,0,24,282,2
2022-07-22 02,0.788,0,75,0,24,288,2
2022-07-22 03,1.2,0,75,0,24,290,2
2022-07-22 04,1.214,0,75,0,23,307,2
